"URL","対象","言語","タイトル","科目","長さ"
"https://www.youtube.com/watch?v=aVrj8Z9YZuU","小学6年","中国語版","数と計算 分数のわり算 概念 シンガポール","算数","00:02:37"
"https://www.youtube.com/watch?v=o4hZKbIrufM","小学6年","中国語版","数と計算 分数のわり算 概念 わり算の性質","算数","00:01:38"
"https://www.youtube.com/watch?v=uIGriKHbPfg","小学6年","中国語版","数と計算 分数のわり算 概念 面積図","算数","00:02:29"
"https://www.youtube.com/watch?v=UXBQznAmLsw","小学6年","中国語版","数と計算 分数のわり算 計算の仕方","算数","00:01:30"
"https://www.youtube.com/watch?v=CLYvd6ivEV4","小学6年","中国語版","図形 角柱と円柱の体積 円柱の体積","算数","00:01:42"
"https://www.youtube.com/watch?v=s5tYhqGCAQ8","小学6年","中国語版","図形 角柱と円柱の体積 角柱の体積","算数","00:01:58"
"https://www.youtube.com/watch?v=CLYvd6ivEV4","小学6年","中国語版","図形 線対称","算数",
"https://www.youtube.com/watch?v=98AP1B2n8VI","小学6年","中国語版","図形 対称な図形 三角形","算数","00:02:16"
"https://www.youtube.com/watch?v=VfGCVys_ejM","小学6年","中国語版","図形 対称な図形 四角形","算数","00:03:05"
"https://www.youtube.com/watch?v=5odvWgGDdRM","小学6年","中国語版","変化と関係 速さ 速さの求め方","算数","00:01:22"
"https://www.youtube.com/watch?v=l16Uydml2FQ","小学6年","中国語版","変化と関係 比 比の計算","算数","00:01:33"
"https://www.youtube.com/watch?v=8RBi-BjYVlM","小学1年","ポルトガル語版","測定 時計はどれでしょう","算数","00:02:59"
"https://www.youtube.com/watch?v=NWUj1Okc-AU","小学1年","ポルトガル語版","測定 時刻と時間 定義","算数","00:01:55"
"https://www.youtube.com/watch?v=ILoE6Xrhqxs","小学2年","ポルトガル語版","数と計算 1桁＋1桁繰り上がり1回加法","算数","00:02:37"
"https://www.youtube.com/watch?v=cXhWNLaLjho","小学2年","ポルトガル語版","数と計算 1桁＋1桁繰り上がりなし加法","算数","00:02:15"
"https://www.youtube.com/watch?v=P-UEmjZoMGw","小学2年","ポルトガル語版","数と計算 1桁×1桁繰り上がりあり乗法","算数","00:02:17"
"https://www.youtube.com/watch?v=0iefQiPEGpY","小学2年","ポルトガル語版","数と計算 1桁×1桁繰り上がりなし乗法","算数","00:02:13"
"https://www.youtube.com/watch?v=pRqIcxNaQqs","小学2年","ポルトガル語版","数と計算 1桁－1桁繰り下がりなし減法","算数","00:02:13"
"https://www.youtube.com/watch?v=njcvL98P2HA","小学2年","ポルトガル語版","数と計算 2桁＋1桁繰り上がり1回加法","算数","00:03:15"
"https://www.youtube.com/watch?v=iFjqjrkxJ4U","小学2年","ポルトガル語版","数と計算 2桁＋1桁繰り上がり2回加法","算数","00:03:03"
"https://www.youtube.com/watch?v=FoLP_RBvITA","小学2年","ポルトガル語版","数と計算 2桁＋1桁繰り上がりなし加法","算数","00:02:25"
"https://www.youtube.com/watch?v=gliUgfamOtA","小学2年","ポルトガル語版","数と計算 2桁－１桁繰り下がり1回減法","算数","00:02:45"
"https://www.youtube.com/watch?v=SVDhPW29nPg","小学2年","ポルトガル語版","数と計算 2桁－１桁繰り下がりなし減法","算数","00:02:09"
"https://www.youtube.com/watch?v=J9AKKaa6TY0","小学2年","ポルトガル語版","数と計算 3桁＋2桁繰り上がり1回加法","算数","00:02:28"
"https://www.youtube.com/watch?v=s13mixo45iM","小学2年","ポルトガル語版","数と計算 3桁＋2桁繰り上がり2回加法","算数","00:02:37"
"https://www.youtube.com/watch?v=UPnNfvHDDjw","小学2年","ポルトガル語版","数と計算 3桁＋2桁繰り上がりなし加法","算数","00:02:15"
"https://www.youtube.com/watch?v=46ewkopZ2Aw","小学2年","ポルトガル語版","数と計算 3桁＋3桁繰り上がり1回加法","算数","00:02:55"
"https://www.youtube.com/watch?v=RRZoDUEwprQ","小学2年","ポルトガル語版","数と計算 3桁＋3桁繰り上がりなし加法","算数","00:02:14"
"https://www.youtube.com/watch?v=jgqG0k9ozXs","小学2年","ポルトガル語版","数と計算 3桁－2桁繰り下がり1回減法①","算数","00:02:58"
"https://www.youtube.com/watch?v=ZSb88ed8nm0","小学2年","ポルトガル語版","数と計算 3桁－2桁繰り下がり1回減法②","算数","00:03:01"
"https://www.youtube.com/watch?v=X5txG3g77pI","小学2年","ポルトガル語版","数と計算 3桁－2桁繰り下がり2回減法","算数","00:03:23"
"https://www.youtube.com/watch?v=yW6cCZIPIzQ","小学2年","ポルトガル語版","数と計算 3桁－2桁繰り下がりなし減法","算数","00:02:29"
"https://www.youtube.com/watch?v=BKsejIMMJ1Q","小学2年","ポルトガル語版","数と計算 たすのかなひくのかな","算数","00:01:53"
"https://www.youtube.com/watch?v=j0-mIBaHwZ8","小学2年","ポルトガル語版","図形 三角形と四角形を見分けよう","算数","00:02:10"
"https://www.youtube.com/watch?v=metsodlPjKU","小学3年","ポルトガル語版","数と計算 2桁×1桁繰り上がりあり乗法","算数","00:02:14"
"https://www.youtube.com/watch?v=VN718TxilEk","小学3年","ポルトガル語版","数と計算 2桁×1桁繰り上がりなし乗法","算数","00:01:52"
"https://www.youtube.com/watch?v=Xy9CmH6cwRI","小学3年","ポルトガル語版","数と計算 2桁×2桁繰り上がりあり乗法","算数","00:02:33"
"https://www.youtube.com/watch?v=_A6JZ5wMTmk","小学3年","ポルトガル語版","数と計算 そろばん 1桁＋1桁繰り上がりあり加法","算数","00:02:20"
"https://www.youtube.com/watch?v=smzoibN7Q6c","小学3年","ポルトガル語版","数と計算 そろばん 1桁＋1桁繰り上がりなし加法 五珠の合成","算数","00:02:09"
"https://www.youtube.com/watch?v=zt5YCzYFRMo","小学3年","ポルトガル語版","数と計算 そろばん 1桁＋1桁繰り上がりなし加法","算数","00:01:50"
"https://www.youtube.com/watch?v=fo-4aTd9eY8","小学3年","ポルトガル語版","数と計算 そろばん 1桁－1桁減法①","算数","00:01:57"
"https://www.youtube.com/watch?v=ifQdjg5gzos","小学3年","ポルトガル語版","数と計算 そろばん 1桁－1桁減法②","算数","00:02:15"
"https://www.youtube.com/watch?v=ssgJ5qeQ7cs","小学3年","ポルトガル語版","数と計算 そろばん 2桁＋1桁加法","算数","00:02:27"
"https://www.youtube.com/watch?v=cFUhRyEJYak","小学3年","ポルトガル語版","数と計算 そろばん 2桁＋2桁加法","算数","00:02:05"
"https://www.youtube.com/watch?v=YaEQSXkLpQI","小学3年","ポルトガル語版","数と計算 そろばん 2桁－1桁繰り下がりあり減法","算数","00:02:20"
"https://www.youtube.com/watch?v=JRlQGV858Vs","小学3年","ポルトガル語版","数と計算 そろばん 2桁－2桁減法","算数","00:01:58"
"https://www.youtube.com/watch?v=POY4crMTo9s","小学3年","ポルトガル語版","数と計算 そろばん 基本","算数","00:02:59"
"https://www.youtube.com/watch?v=-iDAzmb_TeQ","小学3年","ポルトガル語版","数と計算 そろばん 数の置き方①","算数","00:02:38"
"https://www.youtube.com/watch?v=Y6SPYQwT1uU","小学3年","ポルトガル語版","数と計算 そろばん 数の置き方②","算数","00:04:07"
"https://www.youtube.com/watch?v=T51Xdv0WUtg","小学3年","ポルトガル語版","数と計算 小数1位＋小数1位繰り上がり1回加法","算数","00:02:47"
"https://www.youtube.com/watch?v=01IEmSbPmJ4","小学3年","ポルトガル語版","数と計算 小数1位＋整数加法","算数","00:02:31"
"https://www.youtube.com/watch?v=5_0LodCvth4","小学3年","ポルトガル語版","数と計算 小数1位－小数1位減法","算数","00:03:07"
"https://www.youtube.com/watch?v=-QXx_thp6L0","小学3年","ポルトガル語版","数と計算 小数1位－小数2位減法","算数","00:04:04"
"https://www.youtube.com/watch?v=Lv_n-BtS88o","小学3年","ポルトガル語版","数と計算 小数1位－整数減法","算数","00:03:33"
"https://www.youtube.com/watch?v=1HtH7x5YKb0","小学3年","ポルトガル語版","数と計算 小数2位－小数1位減法","算数","00:02:55"
"https://www.youtube.com/watch?v=vUCDXKxakIo","小学3年","ポルトガル語版","数と計算 整数＋小数1位加法","算数","00:02:27"
"https://www.youtube.com/watch?v=ID1A-SpeM5Y","小学3年","ポルトガル語版","数と計算 整数－小数1位減法","算数","00:03:20"
"https://www.youtube.com/watch?v=PbREs6_J-kY","小学3年","ポルトガル語版","数と計算 分数のたし算 同分母の計算","算数","00:02:43"
"https://www.youtube.com/watch?v=NhTRx1fmy2o","小学3年","ポルトガル語版","数と計算 分数のひき算 同分母の計算","算数","00:02:55"
"https://www.youtube.com/watch?v=EJ9TNeJaBpI","小学3年","ポルトガル語版","数と計算 分数の考え方","算数","00:02:36"
"https://www.youtube.com/watch?v=D09jvYyhngk","小学3年","ポルトガル語版","図形 円 円のかき方","算数","00:01:08"
"https://www.youtube.com/watch?v=gBLXhejs7-0","小学3年","ポルトガル語版","図形 円 円の半径と直径","算数","00:02:39"
"https://www.youtube.com/watch?v=BJBV3kyd2YE","小学3年","ポルトガル語版","図形 二等辺三角形 かきかた","算数","00:01:47"
"https://www.youtube.com/watch?v=05Z-7_ycAg4","小学3年","ポルトガル語版","測定 長さの単位変換 km→ｍ","算数","00:02:13"
"https://www.youtube.com/watch?v=aj_CIpvDGpw","小学4年","ポルトガル語版","数と計算 1桁÷1桁あまりあり除法","算数","00:02:49"
"https://www.youtube.com/watch?v=iA3Xz3lFtdw","小学4年","ポルトガル語版","数と計算 1桁÷1桁あまりなし除法","算数","00:02:34"
"https://www.youtube.com/watch?v=BgwFL-9dbQw","小学4年","ポルトガル語版","数と計算 2桁÷1桁あまりあり除法","算数","00:03:35"
"https://www.youtube.com/watch?v=_O36br4Db9k","小学4年","ポルトガル語版","数と計算 2桁÷1桁あまりなし除法","算数","00:03:21"
"https://www.youtube.com/watch?v=DhCEe7WM8ps","小学4年","ポルトガル語版","数と計算 2桁÷2桁あまりあり除法","算数","00:02:51"
"https://www.youtube.com/watch?v=-mhDUCVlKQQ","小学4年","ポルトガル語版","数と計算 2桁÷2桁あまりなし除法","算数","00:02:39"
"https://www.youtube.com/watch?v=4-CWhfTbPMk","小学4年","ポルトガル語版","数と計算 3桁÷1桁あまりあり除法","算数","00:03:56"
"https://www.youtube.com/watch?v=yVCM-a4ZTYg","小学4年","ポルトガル語版","数と計算 3桁÷1桁あまりなし除法","算数","00:04:19"
"https://www.youtube.com/watch?v=hLgFpCZSVCE","小学4年","ポルトガル語版","数と計算 3桁÷2桁あまりあり除法","算数","00:03:40"
"https://www.youtube.com/watch?v=KU_rxdQ58Hw","小学4年","ポルトガル語版","数と計算 3桁÷2桁あまりなし除法","算数","00:03:44"
"https://www.youtube.com/watch?v=9aM0yPxaPyM","小学4年","ポルトガル語版","数と計算 概数 四捨五入","算数","00:02:16"
"https://www.youtube.com/watch?v=DADbbMWf19I","小学4年","ポルトガル語版","数と計算 概数のかけ算","算数","00:02:20"
"https://www.youtube.com/watch?v=rt6zWbWK26w","小学4年","ポルトガル語版","数と計算 小数1位×整数乗法","算数","00:03:43"
"https://www.youtube.com/watch?v=w9Qu0FeSmkg","小学4年","ポルトガル語版","数と計算 小数2位＋小数1位加法","算数","00:02:58"
"https://www.youtube.com/watch?v=-JSoF-ofDYQ","小学4年","ポルトガル語版","数と計算 小数2位＋小数2位繰り上がり1回加法","算数","00:02:55"
"https://www.youtube.com/watch?v=NyxphYyZEOM","小学4年","ポルトガル語版","数と計算 小数2位－小数2位減法","算数","00:03:17"
"https://www.youtube.com/watch?v=4ZQiISKipn0","小学4年","ポルトガル語版","数と計算 整数×小数1位乗法","算数","00:04:19"
"https://www.youtube.com/watch?v=i9HDetqjpdo","小学4年","ポルトガル語版","図形 台形 定義","算数","00:03:07"
"https://www.youtube.com/watch?v=ZZXP6wsIERk","小学4年","ポルトガル語版","図形 直方体 立体図形の特徴","算数","00:01:47"
"https://www.youtube.com/watch?v=jE92kD4llUM","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法①","算数","00:02:28"
"https://www.youtube.com/watch?v=fdzmp_6ikNY","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法②","算数","00:02:36"
"https://www.youtube.com/watch?v=eXWKxBoTVtM","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法③","算数","00:02:27"
"https://www.youtube.com/watch?v=qSPGsYNEkTM","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法④","算数","00:02:14"
"https://www.youtube.com/watch?v=UgqqOCCyCyI","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法⑤","算数","00:02:54"
"https://www.youtube.com/watch?v=Pc7yqaqfLCw","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法⑥","算数","00:02:20"
"https://www.youtube.com/watch?v=dXNDGjn23HE","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法⑦","算数","00:02:04"
"https://www.youtube.com/watch?v=0sddBIuGUZM","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法⑧","算数","00:02:12"
"https://www.youtube.com/watch?v=mwH9EbZnNbE","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法⑨","算数","00:02:21"
"https://www.youtube.com/watch?v=pvpoT75XIf4","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法⑩","算数","00:02:07"
"https://www.youtube.com/watch?v=g39aF-axdHo","小学4年","ポルトガル語版","図形 直方体と立方体 立方体の展開図と展開方法⑪","算数","00:02:15"
"https://www.youtube.com/watch?v=jmk3zWguEaE","小学4年","ポルトガル語版","図形 面積 定義","算数","00:02:39"
"https://www.youtube.com/watch?v=uR5G9xBZVnE","小学4年","ポルトガル語版","図形 面積 練習問題","算数","00:01:51"
"https://www.youtube.com/watch?v=Z1S52L5lcAI","小学4年","ポルトガル語版","図形 面積の求め方の工夫①","算数","00:02:18"
"https://www.youtube.com/watch?v=lRuOk2vMqr4","小学4年","ポルトガル語版","図形 面積の求め方の工夫②","算数","00:02:08"
"https://www.youtube.com/watch?v=C5-zjPhUoYw","小学4年","ポルトガル語版","図形 立体の展開図 展開図の種類","算数","00:02:43"
"https://www.youtube.com/watch?v=jLNwpQd_Xww","小学4年","ポルトガル語版","図形 立方体 立体図形の特徴","算数","00:01:11"
"https://www.youtube.com/watch?v=5ZDfDRaTH6A","小学4年","ポルトガル語版","変化と関係 どのように変わるか調べよう 数と長さの関係","算数","00:02:23"
"https://www.youtube.com/watch?v=nveVKt9c8h8","小学5年","ポルトガル語版","数と計算 公倍数の意味","算数","00:01:03"
"https://www.youtube.com/watch?v=XnLYQDThN6I","小学5年","ポルトガル語版","数と計算 公倍数の求め方","算数","00:02:31"
"https://www.youtube.com/watch?v=0PB-i3mh-io","小学5年","ポルトガル語版","数と計算 小数1位×小数1位乗法","算数","00:05:21"
"https://www.youtube.com/watch?v=zTMxSPDqioM","小学5年","ポルトガル語版","数と計算 小数1位×小数2位乗法","算数","00:06:48"
"https://www.youtube.com/watch?v=1j02a6izDyA","小学5年","ポルトガル語版","数と計算 小数2位×小数1位乗法","算数","00:06:32"
"https://www.youtube.com/watch?v=gtLncQ1_shE","小学5年","ポルトガル語版","数と計算 小数2位×小数2位乗法","算数","00:06:59"
"https://www.youtube.com/watch?v=8xdb8_rzOzw","小学5年","ポルトガル語版","数と計算 整数 約数の求め方","算数","00:02:55"
"https://www.youtube.com/watch?v=Z9JKoqNdluY","小学5年","ポルトガル語版","数と計算 通分 大きさ比べ","算数","00:02:03"
"https://www.youtube.com/watch?v=f4_BP4_d0cA","小学5年","ポルトガル語版","数と計算 通分 通分の仕方","算数","00:01:30"
"https://www.youtube.com/watch?v=Vms8RrbznEc","小学5年","ポルトガル語版","数と計算 倍数と公倍数と最小公倍数","算数","00:02:18"
"https://www.youtube.com/watch?v=WvS5mQXJ64w","小学5年","ポルトガル語版","数と計算 倍数の意味","算数","00:01:02"
"https://www.youtube.com/watch?v=_2OIZNy39PM","小学5年","ポルトガル語版","数と計算 倍数の求め方","算数","00:02:17"
"https://www.youtube.com/watch?v=PFRRnucqnRA","小学5年","ポルトガル語版","数と計算 分数のたし算 異分母の計算","算数","00:03:15"
"https://www.youtube.com/watch?v=8x5f7h5QT8o","小学5年","ポルトガル語版","数と計算 分数のひき算 異分母の計算","算数","00:02:55"
"https://www.youtube.com/watch?v=sesEPjutka4","小学5年","ポルトガル語版","数と計算 約分 約分の仕方","算数","00:02:33"
"https://www.youtube.com/watch?v=IebMApYI7Uc","小学5年","ポルトガル語版","図形 おうぎ形の孤の長さ","算数","00:04:48"
"https://www.youtube.com/watch?v=GgADQMFNn3A","小学5年","ポルトガル語版","図形 図形 三角形の内角","算数","00:03:12"
"https://www.youtube.com/watch?v=tuSmJSiY4gk","小学5年","ポルトガル語版","図形 台形 面積の求め方","算数","00:02:32"
"https://www.youtube.com/watch?v=VXsm_SlhWT4","小学5年","ポルトガル語版","図形 台形 面積の公式","算数","00:02:36"
"https://www.youtube.com/watch?v=Tjs0DkvoArU","小学5年","ポルトガル語版","図形 面積 三角形の面積の求め方","算数","00:02:07"
