"教材ID","教材シリーズ名","教材種別","対象","科目","提供","提供URL","URL","No","タイトル","公開日","長さ","機材","キーボード","月","単元名","ページ","サイト名","内容","注意事項など","言語","講師","教科"
"5","福井県教育総合研究所によるまとめ",,"小学4年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150161_00000",,"お伝と伝じろう はじまりは自己紹介",,,,,"４月","自己紹介",,"NHK for School","印象にのこる自己紹介になるよう、「話題」を決めることを学びます。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学5年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150161_00000",,"お伝と伝じろう はじまりは自己紹介",,,,,"４月","自己紹介",,"NHK for School","印象に残る自己紹介になるよう、「話題」を決めることを学びます。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学3年/小学4年/小学5年/小学6年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150161_00000",,"お伝と伝じろう はじまりは自己紹介",,,,,"４月","自己紹介",,"NHK for School","印象にのこる自己紹介になるよう、「話題」を決めることを学びます",,,,
"5","福井県教育総合研究所によるまとめ",,"小学6年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150167_00000",,"お伝と伝じろう どうしてそう思ったの？",,,,,"５月","聞いて、考えを深めよう","40～43","NHK for School","説得力をもって伝えるにはどうしたらいいかを学べます",,,,
"5","福井県教育総合研究所によるまとめ",,"小学4年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150168_00000",,"お伝と伝じろう 今日は句会",,,,,"通年","俳句 詩",,"NHK for School","自分の発見や感じたことを俳句や詩で表現するコツを学びます。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学5年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150168_00000",,"お伝と伝じろう 今日は句会",,,,,"通年","俳句 詩",,"NHK for School","自分の発見や感じたことを俳句や詩で表現するコツを学びます。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学5年/小学6年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150168_00000",,"お伝と伝じろう 今日は句会",,,,,"通年","俳句 詩",,"NHK for School","自分の発見や感じたことを俳句や詩で表現するコツを学びます",,,,
"5","福井県教育総合研究所によるまとめ",,"小学4年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150175_00000",,"お伝と伝じろう 目上の人と話すとき",,,,,"通年","敬語",,"NHK for School","場に応じた言葉づかい、敬語の意味を学びます。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学5年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150175_00000",,"お伝と伝じろう 目上の人と話すとき",,,,,"通年","敬語",,"NHK for School","場に応じた言葉づかい、敬語の意味を学びます。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学5年/小学6年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150175_00000",,"お伝と伝じろう 目上の人と話すとき",,,,,"通年","敬語",,"NHK forスクール","場に応じた言葉づかい、敬語の意味を学びます",,,,
"5","福井県教育総合研究所によるまとめ",,"小学5年","国語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/kokugo/otsuta/?das_id=D0005150177_00000",,"お伝と伝じろう 聞き上手になろう",,,,,"５月","きいて、きいて、きいてみよう","38～43","NHK for School","自分が聞きたいことをうまく聞き出すためのコツが学べます。",,,,
"5","福井県教育総合研究所によるまとめ",,"中学1年","英語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/radio/ondemand/detail.html?p=0677_01",,"基礎英語1",,,,,"通年",,,"NHKラジオらじるらじる（インターネットラジオ）","中学1年レベルの文法と会話表現を、声を出しながらじっくり身につけます。",,,,
"5","福井県教育総合研究所によるまとめ",,"中学2年","英語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/radio/ondemand/detail.html?p=0694_01",,"基礎英語２",,,,,"通年",,,"NHKラジオらじるらじる（インターネットラジオ）","中学２年レベルの英語を無理なく学びながら、発信できる力を伸ばします。",,,,
"5","福井県教育総合研究所によるまとめ",,"中学3年","英語","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/radio/ondemand/detail.html?p=0959_01",,"基礎英語3",,,,,"通年",,,"NHKラジオらじるらじる（インターネットラジオ）","中学3年レベルの文法・表現をベースに「使える英語」を学びます。",,,,
"5","福井県教育総合研究所によるまとめ",,"中学1年","理科","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/rika/10min1/?das_id=D0005100002_00000",,"10min.ボックス校内の生きもの 植物の1年",,,,,"４月","植物の世界","10～14","NHK for School","野草を1年を通して観察し、季節の変化を感じる番組",,,,
"5","福井県教育総合研究所によるまとめ",,"中学1年","理科","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/rika/active10/?das_id=D0005110473_00000",,"アクティブ10理科 葉のはたらき",,,,,"４月","植物の世界","29～50","NHK for School","葉の光合成や蒸散のはたらきと関連づけて、葉の表と裏での色の違いを考えます。",,,,
"5","福井県教育総合研究所によるまとめ",,"中学2年","理科","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/rika/daijikken/?das_id=D0005110323_00000",,"大科学実験 実験55 色が変わる炎",,,,,"５月","化学変化と原子・分子","44","NHK for School","花火に利用されている炎色反応について知ることができる番組です。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学3年","理科","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/rika/fushigi3/?das_id=D0005110002_00000",,"《ふしぎエンドレス3年》 「たねのふしぎ」 「植物の育ち方とからだ」",,,,,"４月","たねをまこう","14～21","NHK for School","いろいろな種類の種やホウセンカやヒマワリの育ち方を比べながら，似ているところや違うところを見つけてみましょう。種のまき方や根の観察の仕方も紹介されています。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学3年","理科","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/rika/fushigi3/?das_id=D0005110088_00000",,"《ふしぎがいっぱい3年生》 「いちばん重いのは？」",,,,,"３月","物の重さをくらべよう","134～ 143","NHK for School","身の周りにあるさまざまなものの重さを比べながら，ものの形や体積と重さとの関係について考えて見ましょう。",,,,
"5","福井県教育総合研究所によるまとめ",,"中学2年","理科","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/rika/karasu/?das_id=D0005110314_00000",,"考えるカラス ～科学の考え方～14回",,,,,"３月","電気の世界","214～219","NHK for School","２つのアルミ缶の間に画びょうをつるす。静電気を缶にうつすと、画びょうはどうなる？",,,,
"5","福井県教育総合研究所によるまとめ",,"中学1年","理科","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/rika/micro/?das_id=D0005100140_00000",,"ミクロワールド 道ばたに育つ オオバコの秘密",,,,,"４月","植物の世界","10～14","NHK for School","身近な生物を観察しようということで、4月には野外観察に出かけます。そこで見つける雑草にはそれぞれに特徴があります。その1つであるオオバコに注目する番組です。",,,,
"5","福井県教育総合研究所によるまとめ",,"中学1年","理科","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/rika/mikata/?das_id=D0005110367_00000",,"カガクノミカタ 仲間分けしてみる",,,,,"５月","植物の世界","51～","NHK for School","科学の見方・考え方を使って植物を分類してみよう。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学6年","算数","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/sansuu/keiji/?das_id=D0005160044_00000",,"さんすう刑事ゼロ 時計のトリックを見破れ ～対称～",,,,,"４月","対称な図形","10～25","NHK for School","容疑者が撮影した写真には、20：20を示すデジタル時計がうつっていた。そのトリックを、ゼロが「線対称」「点対称」の関係を使って明らかにしてゆく。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学1年","算数","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/sansuu/wan/",,"さんすう犬ワン",,,,,"通年",,,"NHK for School","ワンが得意な「算数」を使って、町の人たちのトラブルを解決していく痛快コメディドラマです。（全１９回）",,,,
"5","福井県教育総合研究所によるまとめ",,"小学2年","算数","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/sansuu/wan/",,"さんすう犬ワン",,,,,"通年",,,"NHK for School","ワンが得意な「算数」を使って、町の人たちのトラブルを解決していく痛快コメディドラマです。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学3年","算数","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/sansuu/wan/",,"さんすう犬ワン",,,,,"通年",,,"NHK for School","ワンが得意な「算数」を使って、町の人たちのトラブルを解決していく痛快コメディドラマです。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学5年","社会","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/school/selection/?syakai",,"動画クリップ セレクション100 小学校社会編",,,,,"通年",,,"NHK for School",,,,,
"5","福井県教育総合研究所によるまとめ",,"小学6年","社会","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/school/selection/?syakai",,"動画クリップ セレクション101 小学校社会編",,,,,"通年",,,"NHK for School",,,,,
"5","福井県教育総合研究所によるまとめ",,"小学6年","社会","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/syakai/dokiri/",,"歴史にドキリ",,,,,"通年","日本の歴史","歴史編 2～157","NHK for School","日本の歴史について楽しく学べます。",,,,
"5","福井県教育総合研究所によるまとめ",,"小学4年","社会","福井県教育総合研究所","http://www.fukui-c.ed.jp/~fec/kyouzai/review.html","https://www.nhk.or.jp/syakai/funfun/",,"よろしく！ ファンファン 「特色ある地域」4本",,,,,"３月","特色ある地いきと人々のくらし","140～ 166","NHK for School","地場産業、伝統文化、自然、国際交流などをいかした地域づくりについて分かります。",,,,
